sign,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,timestamp
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6090499758720398,0.7110907435417175,-1.961638815828337e-07,0.582996666431427,0.6239959001541138,0.008248500525951385,0.5473265647888184,0.5570039749145508,0.006109616719186306,0.5236747860908508,0.4993063807487488,0.0014853287721052766,0.5168075561523438,0.4488796293735504,-0.0035612271167337894,0.4967997968196869,0.567817211151123,-0.0067204441875219345,0.4459706246852875,0.6077464818954468,-0.009593935683369637,0.4638492465019226,0.6318728923797607,-0.009447848424315453,0.4825551509857178,0.6237519979476929,-0.009669825434684753,0.4932566285133362,0.6241101026535034,-0.014774494804441929,0.4457312822341919,0.6642199158668518,-0.015403428114950657,0.4660012125968933,0.6819262504577637,-0.009968644939363003,0.4867212176322937,0.6701201796531677,-0.0074567636474967,0.495644748210907,0.6842480301856995,-0.02122134529054165,0.45299217104911804,0.7165189981460571,-0.021268514916300774,0.47309941053390503,0.7279548048973083,-0.010918094776570797,0.4934278726577759,0.7166009545326233,-0.0053483243100345135,0.502941906452179,0.743085503578186,-0.026931852102279663,0.4689985513687134,0.7609473466873169,-0.026677938178181648,0.48596346378326416,0.7656099796295166,-0.016815900802612305,0.5035542249679565,0.7573642730712891,-0.009083772078156471,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083070039749146,0.7117045521736145,-2.043672253648765e-07,0.5818776488304138,0.6234963536262512,0.0097591457888484,0.5466423630714417,0.5566631555557251,0.008613213896751404,0.5225607752799988,0.49999427795410156,0.004954711068421602,0.5150933861732483,0.4509196877479553,0.0006272810860536993,0.49560362100601196,0.5702571868896484,-0.0068781315349042416,0.4452938437461853,0.6091178059577942,-0.007796954363584518,0.46208351850509644,0.6336610317230225,-0.005824850406497717,0.4806094765663147,0.627396285533905,-0.004961127880960703,0.49179381132125854,0.6268693208694458,-0.015163114294409752,0.4448587894439697,0.6648423671722412,-0.014153522439301014,0.4640653431415558,0.6831761598587036,-0.00792672485113144,0.48479700088500977,0.6735610365867615,-0.005137787200510502,0.4944732189178467,0.6868139505386353,-0.02136760577559471,0.45213720202445984,0.7175465226173401,-0.019906669855117798,0.47127479314804077,0.7293945550918579,-0.00930061750113964,0.49146977066993713,0.7195011377334595,-0.003923915792256594,0.5023328065872192,0.7455934882164001,-0.026611952111124992,0.4665144383907318,0.7635894417762756,-0.0255240760743618,0.48210763931274414,0.7682160139083862,-0.015309246256947517,0.49936532974243164,0.7602834701538086,-0.007480368483811617,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087388396263123,0.7148638367652893,-2.0685310175849736e-07,0.5824368596076965,0.6264390349388123,0.008978147059679031,0.5467020273208618,0.5584561228752136,0.007384038995951414,0.5227910280227661,0.5005648136138916,0.0033335015177726746,0.51664137840271,0.4500667452812195,-0.0012968613300472498,0.49594879150390625,0.5712165832519531,-0.007700400892645121,0.4453628361225128,0.6108247637748718,-0.00977177731692791,0.4631430506706238,0.635161817073822,-0.008605062030255795,0.48198485374450684,0.6277551651000977,-0.008207522332668304,0.49258169531822205,0.6279591917991638,-0.015957238152623177,0.4453495144844055,0.6669105887413025,-0.016028063371777534,0.4653225541114807,0.6849002242088318,-0.010075009427964687,0.48600149154663086,0.6738834381103516,-0.00733189657330513,0.49547138810157776,0.6880040168762207,-0.022334832698106766,0.4528813362121582,0.7187248468399048,-0.022001104429364204,0.4723718762397766,0.7303838729858398,-0.011555767618119717,0.4925438463687897,0.719545304775238,-0.006001700647175312,0.5032389760017395,0.7467100620269775,-0.027825908735394478,0.46753498911857605,0.7632415294647217,-0.027454903349280357,0.4830033779144287,0.7682214975357056,-0.017601344734430313,0.5000579357147217,0.7603446841239929,-0.009912458248436451,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106778383255005,0.7157582640647888,-2.1005135408813658e-07,0.5842653512954712,0.6273700594902039,0.008533123880624771,0.5474788546562195,0.558866560459137,0.006381394807249308,0.5233898758888245,0.5004462599754333,0.0018147834343835711,0.5165098905563354,0.44949471950531006,-0.0033289592247456312,0.4964308738708496,0.570415198802948,-0.00835452415049076,0.44661498069763184,0.6112338900566101,-0.010502437129616737,0.46489012241363525,0.6355292797088623,-0.009552141651511192,0.4833329916000366,0.6276070475578308,-0.009423453360795975,0.4926847219467163,0.6274989247322083,-0.016674300655722618,0.44608622789382935,0.6667040586471558,-0.016743667423725128,0.4663495421409607,0.6851173043251038,-0.010932582430541515,0.4870455861091614,0.6745677590370178,-0.008386626839637756,0.4951987564563751,0.6882112622261047,-0.023087605834007263,0.4530599117279053,0.7191755175590515,-0.022564133629202843,0.47295069694519043,0.7310420870780945,-0.011944888159632683,0.4933958351612091,0.7206388115882874,-0.006434086710214615,0.5026013255119324,0.7475645542144775,-0.02868148870766163,0.46698397397994995,0.7638079524040222,-0.02798597514629364,0.48338884115219116,0.7688727974891663,-0.017667584121227264,0.5009259581565857,0.7614589333534241,-0.009714437648653984,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6094710826873779,0.7149854302406311,-2.1743942113516823e-07,0.5833864212036133,0.6265348792076111,0.009145509451627731,0.5475155115127563,0.5577353835105896,0.007504908833652735,0.5229483842849731,0.49973320960998535,0.003515075659379363,0.5162903666496277,0.44880443811416626,-0.0009493286488577724,0.4967575669288635,0.5703041553497314,-0.008253371343016624,0.4458220601081848,0.6113858222961426,-0.009524136781692505,0.4638967216014862,0.6364237666130066,-0.0073922546580433846,0.48230087757110596,0.6288440227508545,-0.006463735364377499,0.4932686686515808,0.6263787746429443,-0.016537927091121674,0.44568121433258057,0.6664886474609375,-0.0160516370087862,0.46555832028388977,0.6851791739463806,-0.00968710146844387,0.48597124218940735,0.674472987651825,-0.006794414483010769,0.49567556381225586,0.6863102912902832,-0.02277064509689808,0.45321834087371826,0.7187314629554749,-0.02152935042977333,0.47285130620002747,0.7307895421981812,-0.010712314397096634,0.49281272292137146,0.7199272513389587,-0.005242268554866314,0.5028572082519531,0.7455260753631592,-0.02813284657895565,0.46711021661758423,0.763347327709198,-0.027122441679239273,0.4827998876571655,0.7679769396781921,-0.017120283097028732,0.4996102750301361,0.7595148086547852,-0.009528325870633125,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6088737845420837,0.7159299254417419,-2.043975086962746e-07,0.5829918384552002,0.6274317502975464,0.00889547262340784,0.5471681952476501,0.5598483681678772,0.007028645370155573,0.5228884220123291,0.5022522211074829,0.0025963301304727793,0.5158054232597351,0.4518547058105469,-0.002484343945980072,0.49578240513801575,0.5728143453598022,-0.00701066292822361,0.44554316997528076,0.6122999787330627,-0.009447111748158932,0.4633752107620239,0.6366637349128723,-0.009030195884406567,0.4823168218135834,0.6295692324638367,-0.00914189126342535,0.4921889305114746,0.6294175982475281,-0.015381548553705215,0.44548299908638,0.6684869527816772,-0.015377601608633995,0.4655926823616028,0.6866639256477356,-0.00990612618625164,0.48636916279792786,0.6761447191238403,-0.007563120219856501,0.49496299028396606,0.6895022988319397,-0.02195887267589569,0.45296236872673035,0.7214219570159912,-0.021348951384425163,0.4725431799888611,0.7332907319068909,-0.011148666962981224,0.49270927906036377,0.7225368022918701,-0.005906132515519857,0.5026587843894958,0.7482950091362,-0.0276944600045681,0.4676010012626648,0.7671122550964355,-0.02693490870296955,0.4837028980255127,0.7719659209251404,-0.016957730054855347,0.5009725093841553,0.7633721232414246,-0.009277626872062683,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105350852012634,0.7157261371612549,-2.0877946838027128e-07,0.5833202600479126,0.6263008713722229,0.009921155869960785,0.547385036945343,0.5588752031326294,0.00820405688136816,0.5229484438896179,0.5012618899345398,0.0040109227411448956,0.5167155265808105,0.4498860836029053,-0.0007788532529957592,0.4966278076171875,0.5728188157081604,-0.008316033519804478,0.4461524188518524,0.6130428910255432,-0.00927786622196436,0.4644191265106201,0.6355022192001343,-0.007107648067176342,0.4828537404537201,0.6271851062774658,-0.0061920625157654285,0.4932197332382202,0.6304225921630859,-0.017011627554893494,0.44613003730773926,0.6670850515365601,-0.015808114781975746,0.46604353189468384,0.6843394041061401,-0.009305901825428009,0.48647254705429077,0.6743302345275879,-0.006592819932848215,0.4960610866546631,0.6911903023719788,-0.023481689393520355,0.4530625641345978,0.7182814478874207,-0.02169630490243435,0.4726651906967163,0.7290715575218201,-0.01061543170362711,0.4930155277252197,0.7192367315292358,-0.005165927577763796,0.5039334297180176,0.7504366636276245,-0.028968945145606995,0.46681246161460876,0.7640437483787537,-0.02741200104355812,0.4830079972743988,0.7676492929458618,-0.01659945212304592,0.5006260871887207,0.7603558301925659,-0.008550074882805347,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121438145637512,0.7134506106376648,-2.1226277624464274e-07,0.58421790599823,0.624824047088623,0.010287209413945675,0.547995924949646,0.5573814511299133,0.009002740494906902,0.5235620737075806,0.5003280639648438,0.005194826051592827,0.5166265368461609,0.4502311944961548,0.0007537140045315027,0.49840039014816284,0.5706127285957336,-0.00771638099104166,0.44712817668914795,0.6093809008598328,-0.009055224247276783,0.4644662141799927,0.6333805918693542,-0.006865404546260834,0.4835558235645294,0.6266720294952393,-0.005666638258844614,0.4948345422744751,0.6278834939002991,-0.016374021768569946,0.44715702533721924,0.6649066805839539,-0.015856562182307243,0.46650707721710205,0.6832544207572937,-0.00917194876819849,0.4872928261756897,0.6738634705543518,-0.005972030572593212,0.49729499220848083,0.6884849667549133,-0.02286972664296627,0.45468491315841675,0.7164849638938904,-0.021511651575565338,0.47401806712150574,0.7280790209770203,-0.010133692063391209,0.49417832493782043,0.718986988067627,-0.0042747436091303825,0.504856288433075,0.7478269934654236,-0.028353704139590263,0.4689614772796631,0.761730968952179,-0.02695908583700657,0.4859045743942261,0.7659723162651062,-0.01598060317337513,0.5037199854850769,0.7590627670288086,-0.007680268492549658,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6117856502532959,0.7137698531150818,-2.1402566119377298e-07,0.5853026509284973,0.6268854141235352,0.008734656497836113,0.5483657717704773,0.5587029457092285,0.0068504479713737965,0.523734986782074,0.5006935596466064,0.0025411443784832954,0.5164057016372681,0.45046037435531616,-0.0023492712061852217,0.498623251914978,0.5694379806518555,-0.00791007187217474,0.4476315379142761,0.6100249290466309,-0.011428379453718662,0.4658738076686859,0.6341820359230042,-0.011561359278857708,0.48500627279281616,0.6261407136917114,-0.011801118962466717,0.4953868091106415,0.6268062591552734,-0.016102466732263565,0.4474585950374603,0.6660557389259338,-0.01752336695790291,0.4678085148334503,0.6837834119796753,-0.012115241959691048,0.488758385181427,0.6725297570228577,-0.009433330036699772,0.49803319573402405,0.6869228482246399,-0.02252729795873165,0.4551301896572113,0.7182793617248535,-0.023083696141839027,0.47504785656929016,0.7299521565437317,-0.012472008354961872,0.49541786313056946,0.7190616726875305,-0.006533488631248474,0.5055025219917297,0.7454554438591003,-0.028087083250284195,0.46979695558547974,0.7626447677612305,-0.0277996975928545,0.4869112968444824,0.7679589986801147,-0.017422130331397057,0.5049585103988647,0.7600466012954712,-0.009259536862373352,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105142831802368,0.7157373428344727,-2.122285280847791e-07,0.5842238664627075,0.6276958584785461,0.009139159694314003,0.5480632185935974,0.5597629547119141,0.007510905619710684,0.5239315629005432,0.5017823576927185,0.0033660593908280134,0.5165475606918335,0.4515453577041626,-0.0015298364451155066,0.4980921447277069,0.5702139139175415,-0.007198504637926817,0.44778451323509216,0.6120581030845642,-0.009275887161493301,0.4656619727611542,0.6371734738349915,-0.008369826711714268,0.4843122065067291,0.6297918558120728,-0.008190300315618515,0.49395832419395447,0.6267085671424866,-0.015529422089457512,0.44661420583724976,0.6664464473724365,-0.015578418038785458,0.46623432636260986,0.6856113076210022,-0.009889410808682442,0.48707544803619385,0.6754885315895081,-0.0073252152651548386,0.4958157539367676,0.6869313716888428,-0.021956538781523705,0.45390284061431885,0.7191786766052246,-0.021241893991827965,0.473589688539505,0.7318381071090698,-0.01066362764686346,0.4937732517719269,0.7216536402702332,-0.005209925584495068,0.5026193261146545,0.7458760142326355,-0.027535555884242058,0.4686489999294281,0.7642806768417358,-0.02665853127837181,0.4859616756439209,0.7699573040008545,-0.016325177624821663,0.5037674903869629,0.7621749639511108,-0.008405390195548534,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112720966339111,0.716417670249939,-2.1209564238233725e-07,0.5850403308868408,0.6291692852973938,0.008363323286175728,0.548449695110321,0.5613935589790344,0.006211061030626297,0.5241543054580688,0.5037850737571716,0.0016085884999483824,0.5175142884254456,0.4525662362575531,-0.0035299782175570726,0.498338907957077,0.5721408724784851,-0.008407963439822197,0.44744226336479187,0.6131652593612671,-0.010930109769105911,0.46540823578834534,0.6383566856384277,-0.010106238536536694,0.48399317264556885,0.6306730508804321,-0.010015914216637611,0.49479562044143677,0.6287359595298767,-0.016687924042344093,0.4467257857322693,0.6689046621322632,-0.01726074516773224,0.4664900600910187,0.6881159543991089,-0.011594192124903202,0.4871242642402649,0.6772646307945251,-0.009009345434606075,0.4972390830516815,0.6889266967773438,-0.0231387410312891,0.4540921151638031,0.7216359376907349,-0.02284424379467964,0.4734823703765869,0.7341965436935425,-0.012228903360664845,0.49370208382606506,0.723075807094574,-0.006629943381994963,0.5046466588973999,0.7479477524757385,-0.028828587383031845,0.4688108563423157,0.7672021985054016,-0.02829033136367798,0.48420479893684387,0.7723895907402039,-0.01825319044291973,0.5012391209602356,0.7640034556388855,-0.0104884197935462,2026-02-28T17:16:27.826559
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103959679603577,0.7175981402397156,-2.173503901303775e-07,0.5837867856025696,0.6296215057373047,0.009540397673845291,0.5477866530418396,0.5618343353271484,0.007909588515758514,0.5233112573623657,0.5041933059692383,0.0038462732918560505,0.5159403085708618,0.4536300003528595,-0.0008444663253612816,0.49735352396965027,0.5734219551086426,-0.00803462229669094,0.4463077485561371,0.6140579581260681,-0.009542637504637241,0.4636542797088623,0.6393027901649475,-0.007603912614285946,0.4824908971786499,0.6325811147689819,-0.00670887203887105,0.49387240409851074,0.6301944255828857,-0.016493767499923706,0.4457055628299713,0.670374870300293,-0.016162779182195663,0.46562686562538147,0.6888977885246277,-0.009687773883342743,0.48654597997665405,0.6784376502037048,-0.006714000832289457,0.4965790808200836,0.6905543804168701,-0.022897344082593918,0.4526802897453308,0.7223793268203735,-0.021856360137462616,0.47260650992393494,0.7342406511306763,-0.010592864826321602,0.49297434091567993,0.7236703038215637,-0.004823530092835426,0.5044063925743103,0.7498955726623535,-0.02837161347270012,0.46786507964134216,0.7675220966339111,-0.027379192411899567,0.48441892862319946,0.7720489501953125,-0.016773564741015434,0.5019389986991882,0.7639648914337158,-0.008748797699809074,2026-02-28T17:16:27.827555
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6115303039550781,0.7200196981430054,-2.0876871076325187e-07,0.584758996963501,0.6317506432533264,0.009629733860492706,0.5482074618339539,0.5642664432525635,0.00823141261935234,0.5237988829612732,0.5062646865844727,0.00419835839420557,0.516713559627533,0.4551074206829071,-0.0004423681239131838,0.49752193689346313,0.576102077960968,-0.006348757538944483,0.44651827216148376,0.6160401105880737,-0.007777263410389423,0.46413886547088623,0.640924334526062,-0.006453179754316807,0.48301881551742554,0.6339783072471619,-0.006003697402775288,0.4938310384750366,0.6330583095550537,-0.014867644757032394,0.44628292322158813,0.672239363193512,-0.014071909710764885,0.46618321537971497,0.6911826729774475,-0.008170888759195805,0.4870356619358063,0.680819571018219,-0.005635051056742668,0.49645692110061646,0.6936403512954712,-0.021449439227581024,0.4537831246852875,0.724566638469696,-0.020156247541308403,0.47343432903289795,0.7367970943450928,-0.00953138992190361,0.49371299147605896,0.7262392640113831,-0.004133258480578661,0.5041490793228149,0.7529377341270447,-0.027121227234601974,0.46762335300445557,0.7684401273727417,-0.025657011196017265,0.48377618193626404,0.7739559412002563,-0.015041522681713104,0.501323938369751,0.7664967775344849,-0.007021417375653982,2026-02-28T17:16:27.827555
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6113271117210388,0.7199136018753052,-2.0954186652488715e-07,0.5849487781524658,0.6310067772865295,0.009667265228927135,0.548575758934021,0.5636857151985168,0.008495028130710125,0.5238457322120667,0.506177544593811,0.0048103053122758865,0.5160620808601379,0.4562758207321167,0.0004541513917502016,0.4982127845287323,0.5766023397445679,-0.007361576892435551,0.4471118748188019,0.6161895394325256,-0.008448990061879158,0.4642340838909149,0.6403090357780457,-0.0064607528038322926,0.4830794334411621,0.6337657570838928,-0.005565199069678783,0.49430856108665466,0.6335863471031189,-0.015714867040514946,0.44667357206344604,0.6720489263534546,-0.015035887248814106,0.4662565290927887,0.6897056102752686,-0.008839190006256104,0.48723313212394714,0.6794745326042175,-0.0060159568674862385,0.4967884123325348,0.6939040422439575,-0.02197938598692417,0.45373132824897766,0.7238377332687378,-0.020765438675880432,0.47317588329315186,0.735042929649353,-0.010001742281019688,0.4935232400894165,0.724914014339447,-0.004499106202274561,0.5044711232185364,0.7529645562171936,-0.0272847767919302,0.4685061573982239,0.7683447003364563,-0.02623607963323593,0.48466601967811584,0.7724722623825073,-0.015804056078195572,0.5021994113922119,0.764649510383606,-0.007845520041882992,2026-02-28T17:16:27.827555
yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118951439857483,0.7233062982559204,-2.0429185099146707e-07,0.5852066278457642,0.6350410580635071,0.009336995892226696,0.5491736531257629,0.5664398670196533,0.007493564859032631,0.5246008634567261,0.5083906650543213,0.0033478380646556616,0.5169250965118408,0.4576079249382019,-0.001478527090512216,0.4986279010772705,0.5782977342605591,-0.009107590653002262,0.44763320684432983,0.6182371377944946,-0.010083610191941261,0.46528610587120056,0.6430676579475403,-0.007934140041470528,0.4841597080230713,0.6364310383796692,-0.006990382447838783,0.4946061670780182,0.6355962157249451,-0.017331430688500404,0.44712698459625244,0.673562228679657,-0.016134114935994148,0.46666207909584045,0.692444920539856,-0.009636788628995419,0.4876205325126648,0.6830103993415833,-0.006825171876698732,0.4967668652534485,0.6964973211288452,-0.023330891504883766,0.4550623595714569,0.7271613478660583,-0.021304214373230934,0.4742235839366913,0.7390236854553223,-0.010326121933758259,0.4945158064365387,0.7292347550392151,-0.004982988815754652,0.5038756132125854,0.7562851905822754,-0.02840779535472393,0.46908754110336304,0.7723385095596313,-0.026409942656755447,0.48543331027030945,0.7773154973983765,-0.015566481277346611,0.5030038952827454,0.7703389525413513,-0.0075183045119047165,2026-02-28T17:16:27.827555
